Name,Twitter Handle,Total Tweets,Favourites_Count,Followers,User_Id,User_Verified,User Location,Date of Tweet,Tweet Id,Tweet Text,Language,Tweet Source,Tweet Retweet,Tweet Reply To Id,Reply To Name 
b'Ruben Da Concei\xc3\xa7\xc3\xa3o',b'Rub3n_MDC',b'9246',b'27',b'169',b'298663273',b'False',"b'Dubai, United Arab Emirates'",b'2011-05-14 18:20:42',b'965964445783601152',"b'RT @SharamDiniz: ""Her eyes were pure stars and her fingers if they touch you freeze you to the bone."" @maxpapendieck, @Maybelline \xf0\x9f\x92\x9c https:/\xe2\x80\xa6'",b'en',b'Twitter for iPhone',b'12',b'None',b'None'
b'shealyn melville',b'sheabearbeauty',b'252',b'1278',b'14',b'858351743465336834',b'False',b'',b'2017-04-29 16:06:17',b'965964068057206784',b'Feeling flirty \xf0\x9f\x98\x89\n\nAmore lashes- #kokolashes \nBallet baby glitter- @stilacosmetics \nSuper stay matte ink \xe2\x80\x9cdreamer\xe2\x80\x9d-\xe2\x80\xa6 https://t.co/34xYzMoX7T',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'M\xc3\xa1rcio Anderson',b'97maas',b'9218',b'7490',b'548',b'731561887666716672',b'False',b'Angola',b'2016-05-14 19:08:40',b'965961213770428416',b'@SharamDiniz @maxpapendieck @Maybelline \xf0\x9f\x98\x8d',b'und',b'Twitter for iPhone',b'0',b'197172711',b'SharamDiniz'
b'M\xc3\xa1rcio Anderson',b'97maas',b'9218',b'7490',b'548',b'731561887666716672',b'False',b'Angola',b'2016-05-14 19:08:40',b'965961177120505856',"b'RT @SharamDiniz: ""Her eyes were pure stars and her fingers if they touch you freeze you to the bone."" @maxpapendieck, @Maybelline \xf0\x9f\x92\x9c https:/\xe2\x80\xa6'",b'en',b'Twitter for iPhone',b'12',b'None',b'None'
b'shealyn melville',b'sheabearbeauty',b'252',b'1278',b'14',b'858351743465336834',b'False',b'',b'2017-04-29 16:06:17',b'965961124796608513',b'Jaclyn hill palette-@Jaclynhill @MorpheBrushes \nGrand glamour lash- @EylureOfficial @vegas_nay \nMatte and poreless\xe2\x80\xa6 https://t.co/RMvwkL2D58',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'Sharam-Sharam',b'SharamDiniz',b'6758',b'5167',b'35551',b'197172711',b'False',b'New York-USA',b'2010-09-30 20:41:00',b'965960240922615808',"b'""Her eyes were pure stars and her fingers if they touch you freeze you to the bone."" @maxpapendieck, @Maybelline \xf0\x9f\x92\x9c https://t.co/0UHM8z8Q5D'",b'en',b'Twitter for Android',b'12',b'None',b'None'
b'Ashley',b'ashleyslaaay',b'5215',b'23447',b'124',b'743238340414083072',b'False',b'',b'2016-06-16 00:26:43',b'965959143843545088',b'@BEAUTYBYBLAlSE @JeffreeStar @ABHcosmetics @fentybeauty @juviasplace @kyliecosmetics @Maybelline Gorgeous! Have a good day !',b'en',b'Twitter for iPhone',b'0',b'917175807851810816',b'BEAUTYBYBLAlSE'
b'\xe9\x98\xbf\xe7\x88\xb8duang',b'duang0506',b'3348',b'2',b'11',b'959988086796115968',b'False',b'',b'2018-02-04 03:12:50',b'965959090424950784',"b'RT @exoismylife7: @Maybelline @babyksooo Omg yes please, fyi baekhyun just posted a plate (can barely see the design of the plate) and a sh\xe2\x80\xa6'",b'en',b'Twitter for Android',b'1',b'None',b'None'
b'Ms. Tolbert',b'AureliaCarion',b'43233',b'7555',b'1248',b'46125772',b'False',b'Maryland',b'2009-06-10 14:37:39',b'965957966129188869',b'RT @Maybelline: Calling all besties! @desiperkins and @lustrelux curated a #bestiebundle featuring their favorite Maybelline products! (You\xe2\x80\xa6',b'en',b'Twitter for iPhone',b'20',b'None',b'None'
b'Sehun\xe2\x80\x99s nipple',b'exoismylife7',b'488',b'1534',b'8',b'936847356170874880',b'False',b'',b'2017-12-02 06:39:50',b'965956397555892225',"b'@Maybelline @babyksooo Omg yes please, fyi baekhyun just posted a plate (can barely see the design of the plate) an\xe2\x80\xa6 https://t.co/YAujFjR3vJ'",b'en',b'Twitter for iPad',b'1',b'64574086',b'Maybelline'
b'\xe2\x9c\xa8The TAMED One\xe2\x9c\xa8',b'FashionTamer69',b'4954',b'532',b'239',b'50944460',b'False',b'Duncanville',b'2009-06-26 06:03:58',b'965955963936264193',"b'RT @molly_cleary: nice going @Maybelline y\xe2\x80\x99all have been killing it on your new releases!!! MasterChrome highlights- popping, superstay mat\xe2\x80\xa6'",b'en',b'Twitter for iPhone',b'12',b'None',b'None'
b'Ventealapropriete.com',b'VALAP_com',b'441',b'28',b'850',b'145172440',b'False',b'France',b'2010-05-18 08:46:21',b'965955240469192706',"b'@YvO_35 @CNIL @signalspam @YvesRocherFR @NespressoFR @Maybelline @Monshowroom @ZARA Bonjour,\nD\xc3\xa9sol\xc3\xa9 si je me suis m\xe2\x80\xa6 https://t.co/ebrWjAMoQP'",b'fr',b'Twitter Web Client',b'0',b'111274904',b'YvO_35'
b'Khoirinida Ulfa',b'khoirinida',b'28602',b'268',b'829',b'97622427',b'False',"b'Semarang, ID'",b'2009-12-18 08:32:22',b'965954481367089158',b'RT @Maybelline: @babyksooo We WISH we could be lucky enough to have them in our commercials \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.',b'en',b'Twitter Lite',b'12768',b'None',b'None'
b'stanning kings',b'doyouhavebalanc',b'368',b'299',b'12',b'959708570572017664',b'False',b'',b'2018-02-03 08:42:08',b'965954225250471936',b'RT @Maybelline: @babyksooo We WISH we could be lucky enough to have them in our commercials \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.',b'en',b'Twitter for iPhone',b'12768',b'None',b'None'
b'-',b'RAMENLESS',b'4574',b'1996',b'42',b'898901915462979584',b'False',b'',b'2017-08-19 13:38:12',b'965953435559481344',b'RT @Maybelline: @babyksooo We WISH we could be lucky enough to have them in our commercials \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.',b'en',b'Twitter for iPhone',b'12768',b'None',b'None'
b'\xf0\x9f\x85\xb0\xef\xb8\x8f\xf0\x9f\x86\x96\xf0\x9f\x93\xa7L\xf0\x9f\x98\x87\xf0\x9f\x91\xbc\xf0\x9f\x8c\x9f\xf0\x9f\x8e\xa9',b'AngelRedhead',b'50372',b'138983',b'1431',b'29200818',b'False',b'Angel Island',b'2009-04-06 13:37:30',b'965952645126123520',b'RT @kristipride: @0ldsoulll @ratchetea @mmschocolate @Maybelline @MetroPCS @NUTROBrand @officedepot @Oreo @PapaJohns @Proactiv @SeventhGen\xe2\x80\xa6',b'en',b'Twitter for iPad',b'3',b'None',b'None'
b'monica hein',b'monicahein87',b'2674',b'4660',b'1273',b'2475666217',b'False',"b'New York, USA'",b'2014-05-03 15:46:09',b'965951123097116672',b'Love eyeshadow palettes @UrbanDecay @KATVONDbeauty @NARSCosmetics @Maybelline @bloggingbeesrt @FemaleBloggerRT https://t.co/ddmGuvteMS',b'en',b'Twitter for Android',b'1',b'None',b'None'
b'\xe2\x80\x98\xe3\x85\x85\xe2\x80\x99',b'jlcrstll',b'13940',b'4451',b'331',b'735858416162209792',b'False',b'e x o || something spectacular',b'2016-05-26 15:41:32',b'965947743192535040',b'RT @Maybelline: @babyksooo We WISH we could be lucky enough to have them in our commercials \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.',b'en',b'Twitter for iPhone',b'12768',b'None',b'None'
b'Yves-Marie CHAUVEL',b'YvO_35',b'3731',b'12',b'181',b'111274904',b'False',"b'Rennes, France'",b'2010-02-04 10:48:09',b'965947103011921920',"b'@VALAP_com @CNIL @signalspam @YvesRocherFR @NespressoFR @Maybelline @Monshowroom @ZARA Bjr, je ne suis pas dans vot\xe2\x80\xa6 https://t.co/A9bCjXak4j'",b'fr',b'Twitter Web Client',b'0',b'145172440',b'VALAP_com'
b'Ventealapropriete.com',b'VALAP_com',b'441',b'28',b'850',b'145172440',b'False',b'France',b'2010-05-18 08:46:21',b'965945166845661184',"b'@YvO_35 @CNIL @signalspam @YvesRocherFR @NespressoFR @Maybelline @Monshowroom @ZARA Bonjour Mr, nous sommes d\xc3\xa9sol\xc3\xa9s\xe2\x80\xa6 https://t.co/Y3SdnPXhwV'",b'fr',b'Twitter Web Client',b'0',b'111274904',b'YvO_35'
b'A',b'FastCity',b'1475',b'2364',b'122',b'82542155',b'False',"b'New York, NY'",b'2009-10-15 04:51:21',b'965944610953547778',b'@Maybelline @DesiPerkins @lustrelux @amazon \xf0\x9f\x99\x84 you couldn\xe2\x80\x99t find someone else? You couldn\xe2\x80\x99t find someone who isn\xe2\x80\x99t an overrated YTer?',b'en',b'Twitter for iPhone',b'0',b'64574086',b'Maybelline'
b'lou be do',b'thelibbyward',b'4591',b'69206',b'160',b'345302066',b'False',b'',b'2011-07-30 11:00:35',b'965944565843685376',b'Medusa\xf0\x9f\x90\x8d  @bhcosmetics take me back to Brazil/backlight highlight palette @NyxCosmetics glitter/glue @SHANYCosmetics\xe2\x80\xa6 https://t.co/cbYmtGGgu0',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'\xf0\x9f\x92\x9c',b'Real__bs',b'2573',b'9110',b'56',b'868825152024457216',b'False',"b'Amsterdam, Nederland'",b'2017-05-28 13:43:53',b'965941311680458758',b'RT @Maybelline: @babyksooo We WISH we could be lucky enough to have them in our commercials \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.',b'en',b'Twitter for iPhone',b'12768',b'None',b'None'
b'Ashley',b'AyeeitsAshley11',b'156',b'32',b'11',b'1187922942',b'False',b'',b'2013-02-17 00:59:23',b'965940415479283713',"b""RT @Maybelline: Besties, this one's for you! Babellines @desiperkins and @lustrelux curated their favorite Maybelline products into their #\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'128',b'None',b'None'
b'Mackenzie MK',b'MackenzieMK_17',b'464',b'3854',b'20',b'867695602146181120',b'False',b'',b'2017-05-25 10:55:27',b'965938313105477633',b'@geoff_is_cute7 @mattthew_jordan @SpawnyOfTime @Leilani_Cats @haylie_the_wolf @DennysDiner @AltPress @Wendys\xe2\x80\xa6 https://t.co/Flrxum2Q5v',b'en',b'Twitter Lite',b'0',b'875369368733057024',b'geoff_is_cute7'
b'exo_are_my_life\xe2\x9d\xa4\xe2\x9d\xa4',b'kimyujinah',b'5956',b'18984',b'164',b'857653489203380224',b'False',b'in your heart .sorry....k bye ',b'2017-04-27 17:51:41',b'965936559886397445',b'RT @Maybelline: @babyksooo We WISH we could be lucky enough to have them in our commercials \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.',b'en',b'Twitter for Android',b'12768',b'None',b'None'
b'Xoliseka Lelie Tingani',b'TinganiLelie',b'398',b'1256',b'46',b'944214595950071808',b'False',"b'SA,Queenstown'",b'2017-12-22 14:34:37',b'965935738847203328',b'RT @BruisedUpDollie: Thanks @Influenster &amp; @Maybelline for letting me try these #superstay24 lippies! #spon \xf0\x9f\x92\x8b https://t.co/enJR84JLDl',b'en',b'Twitter Lite',b'1',b'None',b'None'
"b""L'Or\xc3\xa9al Talent""",b'lorealtalent',b'6843',b'2802',b'15682',b'48329173',b'False',b'Global',b'2009-06-18 12:11:38',b'965934786652012544',"b'RT @LOrealAustralia: Meet Rads, one of our @Maybelline girls who #makeithappen in Australia! #weareloreal #ourbrands #ourpeople #careers @l\xe2\x80\xa6'",b'en',b'Twitter Web Client',b'1',b'None',b'None'
b'\xe3\x83\x8f\xe3\x83\xab\xe3\x82\xab\xe3\x81\xaf\xe8\xb3\x87\xe6\xa0\xbc\xe3\x82\x92\xe5\x8f\x96\xe3\x82\x8b\xe3\x80\x82',b'crycossomsos',b'12592',b'3153',b'669',b'152968653',b'False',b'JAPAN HOKKAIDO',b'2010-06-07 10:10:01',b'965933624875892736',b'RT @AdrianaLima: Hello my beauties!!!! Loving my time in Germany with @Maybelline and an incredible group of smart and super cool beauty tr\xe2\x80\xa6',b'en',b'Twitter for iPhone',b'218',b'None',b'None'
b'deLight',b'vieyeolli',b'15007',b'43182',b'45',b'1641092814',b'False',b'jakarta',b'2013-08-02 19:07:58',b'965933300417052672',b'RT @Maybelline: @babyksooo We WISH we could be lucky enough to have them in our commercials \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.',b'en',b'Twitter Lite',b'12768',b'None',b'None'
b'\xf0\x9f\x8c\xb9 rute ama o sehun',b'losxcontrol',b'25851',b'33178',b'2477',b'788437428348588032',b'False',b'SM town ',b'2016-10-18 17:51:46',b'965932740578299906',b'RT @Maybelline: @babyksooo We WISH we could be lucky enough to have them in our commercials \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.',b'en',b'Twitter for Android',b'12768',b'None',b'None'
b'PR Make',b'prmake',b'6065',b'0',b'87',b'47933625',b'False',b'Brasil',b'2009-06-17 11:43:12',b'965930940496318464',b'Aquele corretivo que a gente ama \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\nAlta cobertura com o efeito bem natural . @maybelline \nDispon\xc3\xadvel no site \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb... https://t.co/6Ah6FW2FR4',b'pt',b'Facebook',b'0',b'None',b'None'
b'Edith casiano',b'Giovannaangel25',b'5034',b'1032',b'24',b'868692820323860481',b'False',b'Peru',b'2017-05-28 04:58:02',b'965929719496630273',b'RT @trulybbh: @Maybelline GET HIM \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n#EXOL #iHeartAwards #BestFanArmy @weareoneEXO https://t.co/a7fu9YKg5O',b'en',b'Twitter Lite',b'1',b'None',b'None'
b'bobohu \xf0\x9f\xa5\x80 | #EXOlympics',b'trulybbh',b'14450',b'6127',b'3102',b'3568038733',b'False',b'Seoul',b'2015-09-15 05:14:28',b'965929460322025473',b'@Maybelline GET HIM \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n#EXOL #iHeartAwards #BestFanArmy @weareoneEXO https://t.co/a7fu9YKg5O',b'en',b'Twitter Web Client',b'1',b'64574086',b'Maybelline'
b'King_asf.',b'imakemoneymove_',b'822',b'9808',b'96',b'901071588447191040',b'False',b'South Africa',b'2017-08-25 13:19:42',b'965929116502388737',b'@BEAUTYBYBLAlSE @JeffreeStar @ABHcosmetics @fentybeauty @juviasplace @kyliecosmetics @Maybelline Girrrrl!\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5',b'en',b'Twitter for Android',b'0',b'917175807851810816',b'BEAUTYBYBLAlSE'
b'\xec\x97\x91\xec\x86\x8c\xec\x97\x98 \xeb\xa6\xac\xeb\xb0\x8b\xea\xb3\x84 \xeb\x98\x90 \xeb\xa6\xac\xeb\xb0\x8b \xeb\x98\x90',b'h_12o0',b'197',b'2',b'0',b'893663687088537600',b'False',b'',b'2017-08-05 02:43:21',b'965927127731265536',b'RT @usbabyexo: @Maybelline @babyksooo Then the SALES will SKYROCKETTING! \n\n#EXOL #BestFanArmy #iHeartAwards\n\nEXO CHEN',b'en',b'Twitter for Android',b'2',b'None',b'None'
b'Heather mcleod',b'heatherhjordisX',b'23100',b'3982',b'919',b'557589238',b'False',b'Uk',b'2012-04-19 10:03:34',b'965922680133341185',b'@Maybelline superstay foundation is just like Mac \xf0\x9f\x98\x8d',b'en',b'Twitter for iPhone',b'0',b'64574086',b'Maybelline'
b'connie peixoto',b'ConniePeixoto',b'17311',b'34333',b'700',b'1023247878',b'False',b'mississauga',b'2012-12-20 01:26:07',b'965920780918894593',b'RT @TheHappySloths: \xf0\x9f\x92\x84\xf0\x9f\x92\x8b\xf0\x9f\x98\xb1\xe2\x9d\xa4\xef\xb8\x8fSwatching up the 10 new #UnNudes #SuperStayMatteInk shades from @Maybelline\n\nhttps://t.co/OC8GHQuMtq @MaybellineCA\xe2\x80\xa6',b'en',b'Twitter for iPhone',b'1',b'None',b'None'
b'brightertomorrow',b'btomorrowuk',b'3397',b'2',b'60',b'865595149241470976',b'False',"b'England, United Kingdom'",b'2017-05-19 15:49:00',b'965919108901621760',"b""Brighter Tomorrow's clear slime remains one of our very popular slimes. Share with us what you like about our clear\xe2\x80\xa6 https://t.co/afq7yIdmwe""",b'en',b'Hootsuite',b'0',b'None',b'None'
b'BlackBerryClubs.com\xef\xa3\xac',b'BlackBerryClubs',b'75766',b'7636',b'3349',b'1302886736',b'False',"b'Waterloo, Ontario'",b'2013-03-26 07:28:25',b'965916084292456450',"b'https://t.co/4zUjJNueeS , #inst10 #ReGram @rehina_vaks: @blackberryclubs special \xf0\x9f\x96\xa4@maybelline makeup \xe2\x9e\x96FW 17.02.18 P\xe2\x80\xa6 https://t.co/QJskSKRCkL'",b'en',b'IFTTT',b'0',b'None',b'None'
b'Jey',b'Vampiecrimepie',b'65812',b'906',b'1561',b'598892586',b'False',b'CA/PA',b'2012-06-04 01:13:39',b'965904764625043457',b'RT @KilennyK: Last entry for the @elfcosmetics contest \xe2\x9c\xa8\n@dermalogica Primer \n@Maybelline Superstay foundation\n@ColourPopCo Concealers \n@Be\xe2\x80\xa6',b'en',b'Twitter for Android',b'7',b'None',b'None'
b'pcys',b'whoneedsyou_',b'13151',b'6936',b'224',b'2262809066',b'False',b'',b'2013-12-26 12:51:32',b'965902785429438465',b'RT @Maybelline: @babyksooo We WISH we could be lucky enough to have them in our commercials \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.',b'en',b'Twitter Lite',b'12768',b'None',b'None'
b'The Cute in Acute',b'allaboutcubby',b'333740',b'30746',b'1015',b'1113983916',b'False',b'',b'2013-01-23 10:00:51',b'965902222407208960',b'RT @KilennyK: Last entry for the @elfcosmetics contest \xe2\x9c\xa8\n@dermalogica Primer \n@Maybelline Superstay foundation\n@ColourPopCo Concealers \n@Be\xe2\x80\xa6',b'en',b'Twitter Web Client',b'7',b'None',b'None'
b'slay secara sopan',b'EirahJeffry',b'3453',b'818',b'80',b'779702548135411712',b'False',b'TillIFindAustMn',b'2016-09-24 15:22:28',b'965901203333775361',"b'RT @molly_cleary: nice going @Maybelline y\xe2\x80\x99all have been killing it on your new releases!!! MasterChrome highlights- popping, superstay mat\xe2\x80\xa6'",b'en',b'Twitter for Android',b'12',b'None',b'None'
b'Kimberly Babbitt',b'KimberlyBabbit2',b'333',b'741',b'54',b'789095689745682432',b'False',"b'Torrington, WY'",b'2016-10-20 13:27:27',b'965901090532163584',"b""RT @Maybelline: Did you hear?! We're officially bringing our #BurgundyBar palette to the US!  Sign up for our email list to find out exactl\xe2\x80\xa6""",b'en',b'Twitter Lite',b'33',b'None',b'None'
b'Beth Staples',b'BethanyStaples',b'3446',b'18278',b'514',b'67399240',b'False',"b'Bristol, England'",b'2009-08-20 19:25:49',b'965900134075813889',b'Glowy skin \xe2\x9c\xa8 full product details on my insta bethany_staples \xf0\x9f\x93\xb1 @KiehlsUK @Maybelline @MACcosmetics @marcjacobs\xe2\x80\xa6 https://t.co/Fk0YYmkw56',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'NathaLe Bureros',b'nlbureros05',b'257',b'12',b'35',b'2540893549',b'False',b'',b'2014-06-02 06:31:18',b'965899807318360064',"b""@Maybelline @MaybellinePH \nI just got this pallete \xf0\x9f\x98\x8a\xf0\x9f\x98\x8d\xf0\x9f\x98\x8dit's amazing \xf0\x9f\x98\x8d https://t.co/yLAlSRHZdm""",b'en',b'Twitter for Android',b'0',b'64574086',b'Maybelline'
b'Schafun',b'Schafun',b'57',b'292',b'11',b'491060842',b'False',b'',b'2012-02-13 06:30:35',b'965899430988742656',"b'RT @IAmPrincessEze: Y\xe2\x80\x99all know I don\xe2\x80\x99t do DrugStore products, ESPECIALLY foundations, but @Maybelline done did somethiiiinnggg! #WouldYaLoo\xe2\x80\xa6'",b'en',b'Twitter Web Client',b'4',b'None',b'None'
b'tHeKnOwLeDgEaGe',b'Nuevomedio',b'936426',b'2310',b'5811',b'97989357',b'False',b'Earth',b'2009-12-19 21:55:07',b'965899073885753345',b'RT @Maybelline: New episode of our #MNYMakeupLikeThis series with @NikkieTutorials is here! Watch her and @_GabyElena create glowing makeup\xe2\x80\xa6',b'en',b'Twitter for Android',b'7',b'None',b'None'
b'tHeKnOwLeDgEaGe',b'Nuevomedio',b'936426',b'2310',b'5811',b'97989357',b'False',b'Earth',b'2009-12-19 21:55:07',b'965899068357709824',"b""RT @princess_sph: Every time I go to Walmart I go to the @Maybelline section and just touch everything. It's so exciting to finally see dru\xe2\x80\xa6""",b'en',b'Twitter for Android',b'7',b'None',b'None'
b'tHeKnOwLeDgEaGe',b'Nuevomedio',b'936426',b'2310',b'5811',b'97989357',b'False',b'Earth',b'2009-12-19 21:55:07',b'965899051576299520',"b'RT @molly_cleary: nice going @Maybelline y\xe2\x80\x99all have been killing it on your new releases!!! MasterChrome highlights- popping, superstay mat\xe2\x80\xa6'",b'en',b'Twitter for Android',b'12',b'None',b'None'
b'tHeKnOwLeDgEaGe',b'Nuevomedio',b'936426',b'2310',b'5811',b'97989357',b'False',b'Earth',b'2009-12-19 21:55:07',b'965898875830767618',b'RT @AdrianaLima: Hello my beauties!!!! Loving my time in Germany with @Maybelline and an incredible group of smart and super cool beauty tr\xe2\x80\xa6',b'en',b'Twitter for Android',b'218',b'None',b'None'
b'Ourfa Zinali',b'ourfazinali',b'25518',b'35577',b'37428',b'2457838400',b'False',"b'Los Angeles, CA'",b'2014-04-22 08:47:39',b'965898776098455552',b'@beautybyjacks @christendtweets @MorpheBrushes @Maybelline @Doseofcolors So beautiful!',b'en',b'Twitter for iPhone',b'0',b'871950132152946689',b'beautybyjacks'
b'Lala',b'sabillannisaa_',b'3713',b'63',b'157',b'2267347466',b'False',b'',b'2013-12-29 12:45:25',b'965894102624608256',b'RT @b8i661: @Maybelline @babyksooo Maybelline X exo\n\nhttps://t.co/W0imZavqZZ',b'en',b'Twitter for Android',b'6',b'None',b'None'
b'#EXOlympics',b'kgestirn',b'17879',b'1305',b'78',b'4685499818',b'False',"b'\xc4\xb0stanbul, T\xc3\xbcrkiye'",b'2015-12-31 22:23:24',b'965890644702089216',b'RT @Maybelline: @babyksooo We WISH we could be lucky enough to have them in our commercials \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.',b'en',b'Twitter for iPhone',b'12768',b'None',b'None'
b'\xe5\xb0\x8f\xe9\x9c\x96 \xf0\x9f\x8d\x97',b'onenie_ssi',b'66931',b'12555',b'1562',b'1307685482',b'False',b'183cm\xe2\x98\x81\xef\xb8\x8f',b'2013-03-27 14:46:55',b'965886724650942464',b'RT @Maybelline: @babyksooo We WISH we could be lucky enough to have them in our commercials \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.',b'en',b'Twitter Web Client',b'12768',b'None',b'None'
b'Reina \xf0\x9f\x91\xb8',b'reinayay',b'25834',b'2099',b'23566',b'808659981646106624',b'False',"b'Huntersville, NC'",b'2016-12-13 13:08:58',b'965884497030885376',b'RT @VictoriaJustice: .@maybelline X @vmagazine party! Perfect ending to my NYFW. Loved this @KAadnevik dress so much! https://t.co/1uDm6wfP\xe2\x80\xa6',b'en',b'reinayayApplicationABC1',b'638',b'None',b'None'
b'Nicole Zikop',b'NicoleNzikop',b'1833',b'4036',b'204',b'926111958',b'False',"b'Greece,Athens'",b'2012-11-04 20:43:01',b'965882974255316992',b'RT @KilennyK: Last entry for the @elfcosmetics contest \xe2\x9c\xa8\n@dermalogica Primer \n@Maybelline Superstay foundation\n@ColourPopCo Concealers \n@Be\xe2\x80\xa6',b'en',b'Twitter Lite',b'7',b'None',b'None'
b'angel',b'FurDoodlePaws',b'3279',b'491',b'3',b'392509925',b'False',b'',b'2011-10-17 04:36:04',b'965880296284409856',b'RT @Maybelline: @babyksooo We WISH we could be lucky enough to have them in our commercials \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.',b'en',b'Twitter Web Client',b'12768',b'None',b'None'
